athlete_id,ELO,counted_races,name,country,last_race,races_sequence,elo_sequence
85223,1014.61231995446,1,Marko Desimirovic,,,,
148664,996.034719021066,1,Marko Goljak,,,,
148682,982.56103481054,1,Marko Pliveric,,,,
66754,1007.34202558753,1,Markus Fachbach,,,,
18397,942.757155865661,3,Markus Fischer,,,,
10794,956.373479597697,20,Markus Forster,,,,
71420,1014.35218754022,1,Markus Halkenbrinx,,,,
71462,975.921492900481,1,Markus Holkenbrink,,,,
10057,1181.90030226529,43,Markus Keller,,,,
54462,976.97753347883,1,Markus Kutscha,,,,
129750,969.56670012989,1,Markus Lehfellner,,,,
23831,981.728253182787,2,Markus Müller,,,,
5936,865.807592249865,18,Markus Ressler,,,,
61043,1066.7855695157,6,Markus Schnitzer,,,,
66230,969.44625890409,1,Markus Svensson,,,,
71432,987.502363603463,2,Markus Weiler,,,,
142956,1024.22301824937,1,Markus Wepfer,,,,
57271,1016.40712305725,2,Marlon Marmolejo,,,,
60895,972.070095363073,5,Maromu Katsume,,,,
100619,969.972118323244,1,Marouane Terbaoui,,,,
40311,1497.71343268096,66,Marten Van Riel,,,,
7775,935.739597647871,28,Martijn Dekker,,,,
23723,980.178053564157,1,Martijn Hiensch,,,,
30328,1022.65053896603,9,Martin Bader,,,,
110047,967.422502385065,7,Martin Baeza Muñoz,,,,
29091,952.494650519935,51,Martin Bedirian,,,,
14589,986.383492406399,1,Martin Bernhard,,,,
61044,1023.02330216995,1,Martin Bichler,,,,
10517,1026.93389233304,2,Martin Biehler,,,,
61045,1010.22330216995,1,Martin Borsteimer,,,,
103841,955.540186316389,7,Martin Carrera Costas,,,,
148972,980.041071750987,1,Martin Cederkvist,,,,
64309,977.222025433974,1,Martin Cross,,,,
29643,975.260944995671,4,Martin Debnar,,,,
41102,1002.33366150653,71,Martin Demuth,,,,
50187,983.68117131972,3,Martin Dvorak,,,,
61003,984.095339998657,1,Martin Eriksson,,,,
55066,918.486371002135,3,Martin Farray,,,,
144718,984.216629410575,1,Martin Felber,,,,
24766,988.413179462217,1,Martin Flehmig,,,,
101594,939.970852446409,9,Martin Garcia,,,,
151661,979.940189966541,1,Martin Giacobbo,,,,
151625,993.192715219066,1,Martin Gilomen,,,,
156289,993.635076198266,1,Martin Grinnger,,,,
50088,990.290820347584,2,Martin Hagger,,,,
66498,994.718564217768,4,Martin Horstemeier,,,,
11094,966.003206931874,7,Martin Hubacek,,,,
6342,863.791497395032,19,Martin Jandl,,,,
17912,970.126823088696,6,Martin Jensen,,,,
119678,969.651693224563,2,Martin Kapr,,,,
151634,989.960391986743,1,Martin Kaufmann,,,,
68996,980.811285684556,1,Martin Kehnscherper,,,,
16879,982.922443715859,1,Martin Kral,,,,
7321,965.146920485558,3,Martin Krejci,,,,
5350,1129.8673584409,135,Martin Krnavek,,,,
61508,960.050346494822,4,Martin Lacasse,,,,
56538,977.610703932029,4,Martin Lamontagne,,,,
165275,989.528501308864,1,Martin Laurent,,,,
102904,967.461941093762,1,Martin Leiva Arteaga,,,,
17074,971.555555555556,1,Martin Linser,,,,
45928,908.859663729541,16,Martin Maluf,,,,
7059,996.205683355437,27,Martin Matula,,,,
29802,977.16429263715,3,Martin Matusek,,,,
78595,970.214652102742,2,Martin Murgin,,,,
22288,866.111592827474,14,Martin Nacrur,,,,
19098,968.855576813383,10,Martin Novak,,,,
34680,939.53386126781,29,Martin Oliver Rostan,,,,
121365,973.885047227186,1,Martin Panev,,,,
11016,982.262063984273,1,Martin Papista,,,,
82502,891.420771348113,7,Martin Paquay Arruez,,,,
144473,982.12038999865,1,Martin Patterson,,,,
7124,927.648440943911,36,Martin Pejsar,,,,
6936,923.129002239036,6,Martin Pet,,,,
149045,992.238607310491,1,Martin Poledna,,,,
151642,986.404836431187,1,Martin Poletti-Vogel,,,,
32351,976.390158532743,1,Martin Prud'Homme,,,,
135433,962.755767425412,3,Martin Sauser,,,,
22039,996.408275613017,4,Martin Schaaf,,,,
131298,979.811627287115,1,Martin Sebastian Mendez Plaza,,,,
93402,1157.06835179698,40,Martin Sobey,,,,
61014,985.715593163214,1,Martin Spierings,,,,
66446,970.830472703753,2,Martin Stein,,,,
46260,912.243549943441,46,Martin Ulloa,,,,
6086,1044.70860433269,76,Martin Van Barneveld,,,,
30254,993.181572647338,2,Martin Vitek,,,,
160133,1000.59461672481,1,Martin Voets,,,,
10798,1000.56448761372,1,Martin Voigt,,,,
54479,991.199755701052,1,Martin Weiss,,,,
20325,986.685500780697,1,Martin Zufan,,,,
106537,1005.11449714624,3,Martin Štefan,,,,
55424,977.782139902022,1,Martinš Alksnis,,,,
123457,992.728876120568,13,Marty Andrie,,,,
111088,993.965419090535,1,Marty Gaal,,,,
93072,1002.4888691901,1,Martynas Tinfavicius,,,,
15956,986.243101254016,1,Marvin Moyon,,,,
51576,969.914634926133,1,Marx Souza,,,,
7922,951.623193731061,3,Masahiko Kato,,,,
74754,949.063646564369,3,Masahiko Kusuyama,,,,
13290,945.242825984728,8,Masahiko Oyadomari,,,,
72050,970.980163745659,1,Masahiro Fujitani,,,,
78663,994.529586952124,6,Masahiro Koseki,,,,
66649,972.069545098344,1,Masahiro Nakazaki,,,,
6366,918.035741382694,10,Masahiro Nishizaki,,,,
78667,971.154742092543,1,Masahiro Tanabe,,,,
96656,992.701226305967,1,Masaki Amagai,,,,
19565,926.936531698407,3,Masaki Igari,,,,
80392,959.501562115316,4,Masaki Kuroomaru,,,,
6410,922.185319116385,8,Masamitsu Tomikawa,,,,
47817,966.499014829194,6,Masashi Kamimura,,,,
72245,986.224335626823,2,Masataka Yamamoto,,,,
139817,966.786690473784,2,Masato Ijiri,,,,
116256,946.711634483164,5,Masatoshi Takahashi,,,,
6395,968.061232400609,4,Masaya Tamura,,,,
41145,1004.88963323023,5,Masayuki Matsumaru,,,,
72073,983.370453854525,2,Masayuki Moriguchi,,,,
12694,990.148714389098,1,Masoud Hajimehdihaje,,,,
71105,1004.17691347737,1,Massimiliano Pernici,,,,
7769,1143.20154613686,63,Massimo De Ponti,,,,
25491,974.059266418542,1,Massimo Ghezzi,,,,
